,Brand,Model,Color,Storage,Rating,Price,Ram,Display Size,Display Type,Back Camera,Front Camera,Processor,Warranty
505,Google,Pixel 8a,Obsidian,128,4.3,49999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
506,Google,Pixel 10,Obsidian,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
507,Google,Pixel 10,Frost,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
508,Google,Pixel 10,Lemongrass,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
509,Google,Pixel 10,Indigo,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
510,Google,Pixel 10 Pro XL,Obsidian,256,4.6,124999,8,6.8,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
511,Google,Pixel 10 Pro XL,Jade,256,4.6,124999,8,6.8,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
512,Google,Pixel 10 Pro,Obsidian,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
513,Google,Pixel 10 Pro XL,Moonstone,256,4.6,124999,8,6.8,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
514,Google,Pixel 10 Pro,Porcelain,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
515,Google,Pixel 10 Pro,Moonstone,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
516,Google,Pixel 10 Pro,Jade,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
517,Google,Pixel 9A,Obsidian,256,4.5,39999,8,6.285,Full HD+ Display,48mp,12mp,Tensor G4,1 Year
518,Google,Pixel 9A,Porcelain,256,4.5,39999,8,6.285,Full HD+ Display,48mp,12mp,Tensor G4,1 Year
519,Google,Pixel 9A,Iris,256,4.5,39999,8,6.285,Full HD+ Display,48mp,12mp,Tensor G4,1 Year
520,Google,Pixel 8a,Obsidian,256,4.3,56999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
521,Google,Pixel 8a,Bay,128,4.3,49999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
522,Google,Pixel 9,Porcelain,256,4.6,79999,8,6.3,OLED Display,50mp,5mp,Tensor G4,1 Year
523,Google,Pixel 6a,Chalk,128,4.3,43999,8,6.14,Full HD+ Display,12.2mp,8mp,Tensor,1 Year
524,Google,Pixel 6a,Charcoal,128,4.3,43999,8,6.14,Full HD+ Display,12.2mp,8mp,Tensor,1 Year
525,Google,Pixel 8a,Porcelain,128,4.3,49999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
526,Google,Pixel 9,Obsidian,256,4.6,79999,8,6.3,OLED Display,50mp,5mp,Tensor G4,1 Year
527,Google,Pixel 9,Wintergreen,256,4.6,79999,8,6.3,OLED Display,50mp,5mp,Tensor G4,1 Year
528,Google,Pixel 8a,Obsidian,128,4.3,49999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
529,Google,Pixel 10,Frost,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
530,Google,Pixel 10,Lemongrass,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
531,Google,Pixel 10,Obsidian,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
532,Google,Pixel 10,Indigo,256,4.5,73999,8,6.3,Quad HD+ Display,48mp,5mp,Tensor G5,1 Year
533,Google,Pixel 10 Pro XL,Obsidian,256,4.6,124999,8,6.8,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
534,Google,Pixel 10 Pro XL,Jade,256,4.6,124999,8,6.8,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
535,Google,Pixel 10 Pro,Obsidian,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
536,Google,Pixel 10 Pro XL,Moonstone,256,4.6,124999,8,6.8,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
537,Google,Pixel 10 Pro,Porcelain,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
538,Google,Pixel 10 Pro,Moonstone,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
539,Google,Pixel 10 Pro,Jade,256,4.6,109999,8,6.3,Quad HD+ Display,48mp,42mp,Tensor G5,1 Year
540,Google,Pixel 9A,Obsidian,256,4.5,39999,8,6.285,Full HD+ Display,48mp,12mp,Tensor G4,1 Year
541,Google,Pixel 9A,Porcelain,256,4.5,39999,8,6.285,Full HD+ Display,48mp,12mp,Tensor G4,1 Year
542,Google,Pixel 9A,Iris,256,4.5,39999,8,6.285,Full HD+ Display,48mp,12mp,Tensor G4,1 Year
543,Google,Pixel 8a,Obsidian,256,4.3,56999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
544,Google,Pixel 8a,Bay,128,4.3,49999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
545,Google,Pixel 9,Porcelain,256,4.6,79999,8,6.3,OLED Display,50mp,5mp,Tensor G4,1 Year
546,Google,Pixel 6a,Chalk,128,4.3,43999,8,6.14,Full HD+ Display,12.2mp,8mp,Tensor,1 Year
547,Google,Pixel 6a,Charcoal,128,4.3,43999,8,6.14,Full HD+ Display,12.2mp,8mp,Tensor,1 Year
548,Google,Pixel 8a,Porcelain,128,4.3,49999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
549,Google,Pixel 9,Obsidian,256,4.6,79999,8,6.3,OLED Display,50mp,5mp,Tensor G4,1 Year
550,Google,Pixel 9,Wintergreen,256,4.6,79999,8,6.3,OLED Display,50mp,5mp,Tensor G4,1 Year
551,Google,Pixel 8a,Obsidian,128,4.3,49999,8,6.1,Full HD+ Display,64mp,13mp,Tensor G3,1 Year
